1;1;4;40;12;16;15;30;18;13;19;24
1;2;4;40;12;16;15;31;18;13;19;24
1;3;4;41;12;17;15;31;18;14;19;24
1;4;4;41;12;17;15;31;18;14;19;25
1;5;4;42;12;18;15;32;18;15;19;25
1;6;4;42;12;18;15;32;18;15;19;25
1;7;4;43;12;19;15;33;18;15;19;26
1;8;4;43;12;19;15;33;18;16;19;26
1;9;4;44;12;19;15;33;18;16;19;26
1;10;4;44;12;20;15;34;18;17;19;27
1;11;4;45;12;20;15;34;18;17;19;27
1;12;4;46;12;21;15;34;18;17;19;27
1;13;4;46;12;21;15;34;18;18;19;28
1;14;4;47;12;21;15;35;18;18;19;28
1;15;4;47;12;22;15;35;18;18;19;28
1;16;4;48;12;22;15;35;18;19;19;28
1;17;4;48;12;22;15;35;18;19;19;28
1;18;4;49;12;23;15;35;18;19;19;29
1;19;4;49;12;23;15;35;18;19;19;29
1;20;4;50;12;23;15;36;18;20;19;29
1;21;4;50;12;12;15;36;18;20;19;29
1;22;4;50;12;12;15;36;18;20;19;29
1;23;4;51;12;12;15;36;18;20;19;29
1;24;4;51;12;12;15;36;18;20;19;29
1;25;4;52;12;13;15;36;18;21;19;29
1;26;4;52;12;13;15;36;18;21;19;29
1;27;4;53;12;13;15;36;18;21;19;29
1;28;4;53;12;13;15;36;18;21;19;29
1;29;4;53;12;14;15;36;18;21;19;30
1;30;4;54;12;14;15;36;18;21;19;30
1;31;4;54;12;14;15;36;18;21;19;29
2;1;4;54;12;14;15;35;18;21;19;29
2;2;4;55;12;14;15;35;18;21;19;29
2;3;4;55;12;14;15;35;18;22;19;29
2;4;4;55;12;14;15;35;18;22;19;29
2;5;4;56;12;15;15;35;18;22;19;29
2;6;4;56;12;15;15;34;18;22;19;29
2;7;4;56;12;15;15;34;18;22;19;29
2;8;4;56;12;15;15;34;18;22;19;29
2;9;4;57;12;15;15;34;18;22;19;29
2;10;4;57;12;15;15;33;18;21;19;29
2;11;4;57;12;15;15;33;18;21;19;28
2;12;4;57;12;15;15;32;18;21;19;28
2;13;4;57;12;15;15;32;18;21;19;28
2;14;4;58;12;15;15;32;18;21;19;28
2;15;4;58;12;15;15;31;18;21;19;28
2;16;4;58;12;15;15;31;18;21;19;27
2;17;4;58;12;15;15;30;18;21;19;27
2;18;4;58;12;15;15;29;18;21;19;27
2;19;4;58;12;14;15;29;18;20;19;27
2;20;4;58;12;14;15;28;18;20;19;26
2;21;4;58;12;14;15;28;18;20;19;26
2;22;4;58;12;14;15;27;18;20;19;26
2;23;4;59;12;14;15;26;18;20;19;25
2;24;4;59;12;14;15;26;18;19;19;25
2;25;4;59;12;14;15;25;18;19;19;25
2;26;4;59;12;14;15;24;18;19;19;25
2;27;4;59;12;13;15;23;18;19;19;24
2;28;4;59;12;13;15;23;18;18;19;24
2;29;4;59;12;13;15;23;18;18;19;24
3;1;4;59;12;13;15;22;18;18;19;24
3;2;4;59;12;13;15;21;18;18;19;23
3;3;4;58;12;13;15;20;18;18;19;23
3;4;4;58;12;12;15;19;18;17;19;23
3;5;4;58;12;12;15;18;18;17;19;22
3;6;4;58;12;12;15;17;18;17;19;22
3;7;4;58;12;12;15;16;18;16;19;21
3;8;4;58;12;12;15;15;18;16;19;21
3;9;4;58;12;23;15;14;18;16;19;21
3;10;4;58;12;23;15;13;18;15;19;20
3;11;4;58;12;23;15;12;18;15;19;20
3;12;4;58;12;23;15;23;18;15;19;20
3;13;4;57;12;22;15;23;18;14;19;19
3;14;4;57;12;22;15;23;18;14;19;19
3;15;4;57;12;22;15;12;18;14;19;18
3;16;4;57;12;21;15;12;18;13;19;18
3;17;4;57;12;21;15;13;18;13;19;18
3;18;4;57;12;21;15;13;18;12;19;17
3;19;4;56;12;21;15;13;18;12;19;17
3;20;4;56;12;20;15;14;18;12;19;16
3;21;4;56;12;20;15;14;18;23;19;16
3;22;4;56;12;20;15;14;18;23;19;16
3;23;4;56;12;19;15;15;18;22;19;15
3;24;4;55;12;19;15;15;18;22;19;15
3;25;4;55;12;19;15;15;18;22;19;15
3;26;4;55;12;19;15;16;18;21;19;14
3;27;4;55;12;18;15;16;18;21;19;14
3;28;4;54;12;18;15;16;18;21;19;13
3;29;4;54;12;18;15;16;18;20;19;13
3;30;4;54;12;17;15;16;18;20;19;13
3;31;4;54;12;17;15;17;18;19;19;12
4;1;4;53;12;17;15;17;18;19;19;12
4;2;4;53;12;16;15;17;18;19;19;12
4;3;4;53;12;16;15;17;18;18;19;23
4;4;4;53;12;16;15;17;18;18;19;23
4;5;4;52;12;16;15;17;18;18;19;23
4;6;4;52;12;15;15;18;18;17;19;22
4;7;4;52;12;15;15;18;18;17;19;22
4;8;4;52;12;15;15;18;18;16;19;22
4;9;4;51;12;14;15;18;18;16;19;21
4;10;4;51;12;14;15;18;18;16;19;21
4;11;4;51;12;14;15;18;18;15;19;21
4;12;4;51;12;14;15;18;18;15;19;21
4;13;4;50;12;13;15;18;18;15;19;20
4;14;4;50;12;13;15;18;18;14;19;20
4;15;4;50;12;13;15;18;18;14;19;20
4;16;4;50;12;13;15;18;18;14;19;20
4;17;4;49;12;12;15;19;18;13;19;19
4;18;4;49;12;12;15;19;18;13;19;19
4;19;4;49;12;12;15;19;18;13;19;19
4;20;4;49;12;12;15;19;18;13;19;19
4;21;4;49;11;59;15;19;18;12;19;18
4;22;4;48;11;59;15;19;18;12;19;18
4;23;4;48;11;59;15;19;18;12;19;18
4;24;4;48;11;59;15;19;17;59;19;18
4;25;4;48;11;59;15;19;17;59;19;18
4;26;4;47;11;59;15;19;17;59;19;18
4;27;4;47;11;58;15;19;17;59;19;17
4;28;4;47;11;58;15;19;17;59;19;17
4;29;4;47;11;58;15;19;17;58;19;17
4;30;4;47;11;58;15;19;17;58;19;17
5;1;4;47;11;58;15;19;17;58;19;17
5;2;4;46;11;58;15;19;17;58;19;17
5;3;4;46;11;58;15;19;17;58;19;17
5;4;4;46;11;57;15;19;17;57;19;17
5;5;4;46;11;57;15;19;17;57;19;17
5;6;4;46;11;57;15;19;17;57;19;17
5;7;4;46;11;57;15;19;17;57;19;17
5;8;4;46;11;57;15;19;17;57;19;17
5;9;4;46;11;57;15;20;17;57;19;17
5;10;4;45;11;57;15;20;17;57;19;16
5;11;4;45;11;57;15;20;17;57;19;16
5;12;4;45;11;57;15;20;17;56;19;17
5;13;4;45;11;57;15;20;17;56;19;17
5;14;4;45;11;57;15;20;17;56;19;17
5;15;4;45;11;57;15;20;17;56;19;17
5;16;4;45;11;57;15;20;17;56;19;17
5;17;4;45;11;57;15;20;17;56;19;17
5;18;4;45;11;57;15;20;17;56;19;17
5;19;4;45;11;57;15;20;17;56;19;17
5;20;4;45;11;57;15;20;17;56;19;17
5;21;4;45;11;57;15;21;17;56;19;17
5;22;4;45;11;57;15;21;17;56;19;17
5;23;4;45;11;57;15;21;17;56;19;17
5;24;4;45;11;57;15;21;17;56;19;17
5;25;4;45;11;57;15;21;17;56;19;18
5;26;4;45;11;58;15;21;17;56;19;18
5;27;4;45;11;58;15;21;17;56;19;18
5;28;4;45;11;58;15;22;17;57;19;18
5;29;4;45;11;58;15;22;17;57;19;18
5;30;4;45;11;58;15;22;17;57;19;18
5;31;4;46;11;58;15;22;17;57;19;19
6;1;4;46;11;58;15;22;17;57;19;19
6;2;4;46;11;59;15;22;17;57;19;19
6;3;4;46;11;59;15;23;17;57;19;19
6;4;4;46;11;59;15;23;17;57;19;19
6;5;4;46;11;59;15;23;17;58;19;20
6;6;4;46;11;59;15;23;17;58;19;20
6;7;4;46;11;59;15;23;17;58;19;20
6;8;4;47;12;12;15;24;17;58;19;20
6;9;4;47;12;12;15;24;17;58;19;20
6;10;4;47;12;12;15;24;17;58;19;21
6;11;4;47;12;12;15;24;17;59;19;21
6;12;4;47;12;12;15;24;17;59;19;21
6;13;4;47;12;13;15;25;17;59;19;21
6;14;4;48;12;13;15;25;17;59;19;21
6;15;4;48;12;13;15;25;17;59;19;22
6;16;4;48;12;13;15;25;17;59;19;22
6;17;4;48;12;13;15;25;18;12;19;22
6;18;4;48;12;14;15;26;18;12;19;22
6;19;4;49;12;14;15;26;18;12;19;23
6;20;4;49;12;14;15;26;18;12;19;23
6;21;4;49;12;14;15;26;18;13;19;23
6;22;4;49;12;14;15;27;18;13;19;23
6;23;4;50;12;15;15;27;18;13;19;23
6;24;4;50;12;15;15;27;18;13;19;12
6;25;4;50;12;15;15;27;18;13;19;12
6;26;4;50;12;15;15;27;18;14;19;12
6;27;4;50;12;16;15;28;18;14;19;12
6;28;4;51;12;16;15;28;18;14;19;12
6;29;4;51;12;16;15;28;18;14;19;13
6;30;4;51;12;16;15;28;18;15;19;13
7;1;4;51;12;16;15;28;18;15;19;13
7;2;4;52;12;17;15;29;18;15;19;13
7;3;4;52;12;17;15;29;18;15;19;13
7;4;4;52;12;17;15;29;18;15;19;14
7;5;4;52;12;17;15;29;18;16;19;14
7;6;4;52;12;17;15;29;18;16;19;14
7;7;4;53;12;17;15;29;18;16;19;14
7;8;4;53;12;18;15;30;18;16;19;14
7;9;4;53;12;18;15;30;18;16;19;14
7;10;4;53;12;18;15;30;18;16;19;14
7;11;4;53;12;18;15;30;18;17;19;14
7;12;4;54;12;18;15;30;18;17;19;15
7;13;4;54;12;18;15;30;18;17;19;15
7;14;4;54;12;18;15;30;18;17;19;15
7;15;4;54;12;19;15;30;18;17;19;15
7;16;4;54;12;19;15;30;18;17;19;15
7;17;4;54;12;19;15;30;18;18;19;15
7;18;4;54;12;19;15;30;18;18;19;15
7;19;4;55;12;19;15;30;18;18;19;15
7;20;4;55;12;19;15;31;18;18;19;15
7;21;4;55;12;19;15;31;18;18;19;15
7;22;4;55;12;19;15;31;18;18;19;15
7;23;4;55;12;19;15;31;18;18;19;15
7;24;4;55;12;19;15;30;18;18;19;15
7;25;4;55;12;19;15;30;18;18;19;15
7;26;4;55;12;19;15;30;18;18;19;15
7;27;4;55;12;19;15;30;18;18;19;15
7;28;4;55;12;19;15;30;18;18;19;15
7;29;4;55;12;19;15;30;18;18;19;15
7;30;4;55;12;19;15;30;18;18;19;15
7;31;4;55;12;19;15;30;18;18;19;15
8;1;4;55;12;19;15;30;18;18;19;15
8;2;4;55;12;19;15;30;18;18;19;14
8;3;4;55;12;19;15;29;18;18;19;14
8;4;4;55;12;19;15;29;18;18;19;14
8;5;4;55;12;19;15;29;18;18;19;14
8;6;4;55;12;19;15;29;18;18;19;14
8;7;4;55;12;19;15;29;18;18;19;14
8;8;4;55;12;18;15;28;18;18;19;14
8;9;4;55;12;18;15;28;18;18;19;13
8;10;4;55;12;18;15;28;18;18;19;13
8;11;4;55;12;18;15;27;18;18;19;13
8;12;4;55;12;18;15;27;18;18;19;13
8;13;4;54;12;18;15;27;18;18;19;13
8;14;4;54;12;17;15;26;18;18;19;13
8;15;4;54;12;17;15;26;18;18;19;12
8;16;4;54;12;17;15;26;18;17;19;12
8;17;4;54;12;17;15;25;18;17;19;12
8;18;4;54;12;17;15;25;18;17;19;12
8;19;4;53;12;16;15;24;18;17;19;23
8;20;4;53;12;16;15;24;18;17;19;23
8;21;4;53;12;16;15;23;18;17;19;23
8;22;4;53;12;16;15;23;18;16;19;23
8;23;4;53;12;15;15;22;18;16;19;22
8;24;4;52;12;15;15;22;18;16;19;22
8;25;4;52;12;15;15;21;18;16;19;22
8;26;4;52;12;15;15;21;18;16;19;22
8;27;4;51;12;14;15;20;18;15;19;21
8;28;4;51;12;14;15;20;18;15;19;21
8;29;4;51;12;14;15;19;18;15;19;21
8;30;4;51;12;14;15;18;18;15;19;20
8;31;4;50;12;13;15;18;18;15;19;20
9;1;4;50;12;13;15;17;18;14;19;20
9;2;4;50;12;13;15;16;18;14;19;20
9;3;4;49;12;12;15;16;18;14;19;19
9;4;4;49;12;12;15;15;18;14;19;19
9;5;4;49;12;12;15;14;18;13;19;19
9;6;4;48;11;59;15;14;18;13;19;18
9;7;4;48;11;59;15;13;18;13;19;18
9;8;4;47;11;59;15;12;18;13;19;18
9;9;4;47;11;58;15;23;18;12;19;17
9;10;4;47;11;58;15;23;18;12;19;17
9;11;4;46;11;58;15;22;18;12;19;17
9;12;4;46;11;57;15;21;18;12;19;17
9;13;4;45;11;57;15;20;17;59;19;16
9;14;4;45;11;56;15;19;17;59;19;16
9;15;4;45;11;56;15;18;17;59;19;16
9;16;4;44;11;56;15;17;17;58;19;15
9;17;4;44;11;55;15;17;17;58;19;15
9;18;4;43;11;55;15;16;17;58;19;15
9;19;4;43;11;55;15;15;17;58;19;14
9;20;4;42;11;54;15;14;17;57;19;14
9;21;4;42;11;54;15;13;17;57;19;14
9;22;4;42;11;54;15;12;17;57;19;14
9;23;4;41;11;53;14;59;17;57;19;13
9;24;4;41;11;53;14;58;17;56;19;13
9;25;4;40;11;53;14;57;17;56;19;13
9;26;4;40;11;52;14;56;17;56;19;13
9;27;4;39;11;52;14;55;17;55;19;12
9;28;4;39;11;52;14;54;17;55;19;12
9;29;4;38;11;51;14;53;17;55;19;12
9;30;4;38;11;51;14;52;17;55;19;12
10;1;4;38;11;51;14;51;17;54;18;59
10;2;4;37;11;50;14;51;17;54;18;59
10;3;4;37;11;50;14;52;17;54;18;59
10;4;4;36;11;50;14;52;17;54;18;59
10;5;4;36;11;49;14;53;17;54;18;59
10;6;4;35;11;49;14;53;17;53;18;59
10;7;4;35;11;49;14;54;17;53;18;58
10;8;4;35;11;48;14;54;17;53;18;58
10;9;4;34;11;48;14;54;17;53;18;58
10;10;4;34;11;48;14;55;17;53;18;58
10;11;4;33;11;48;14;55;17;52;18;58
10;12;4;33;11;47;14;56;17;52;18;58
10;13;4;32;11;47;14;56;17;52;18;58
10;14;4;32;11;47;14;56;17;52;18;57
10;15;4;32;11;47;14;57;17;52;18;57
10;16;4;31;11;46;14;57;17;52;18;57
10;17;4;31;11;46;14;57;17;51;18;57
10;18;4;31;11;46;14;58;17;51;18;57
10;19;4;30;11;46;14;58;17;51;18;57
10;20;4;30;11;46;14;59;17;51;18;57
10;21;4;29;11;45;14;59;17;51;18;57
10;22;4;29;11;45;14;59;17;51;18;57
10;23;4;29;11;45;15;12;17;51;18;57
10;24;4;28;11;45;15;12;17;51;18;57
10;25;4;28;11;45;15;12;17;51;18;57
10;26;4;28;11;45;15;13;17;51;18;57
10;27;4;28;11;45;15;13;17;51;18;57
10;28;4;27;11;44;15;13;17;51;18;58
10;29;4;27;11;44;15;14;17;51;18;58
10;30;4;27;11;44;15;14;17;51;18;58
10;31;4;27;11;44;15;14;17;51;18;58
11;1;4;26;11;44;15;15;17;51;18;58
11;2;4;26;11;44;15;15;17;51;18;58
11;3;4;26;11;44;15;15;17;51;18;58
11;4;4;26;11;44;15;16;17;51;18;58
11;5;4;25;11;44;15;16;17;51;18;59
11;6;4;25;11;44;15;16;17;51;18;59
11;7;4;25;11;44;15;17;17;51;18;59
11;8;4;25;11;44;15;17;17;51;18;59
11;9;4;25;11;44;15;17;17;52;19;12
11;10;4;25;11;44;15;18;17;52;19;12
11;11;4;25;11;45;15;18;17;52;19;12
11;12;4;25;11;45;15;19;17;52;19;12
11;13;4;25;11;45;15;19;17;52;19;13
11;14;4;24;11;45;15;19;17;53;19;13
11;15;4;24;11;45;15;20;17;53;19;13
11;16;4;24;11;45;15;20;17;53;19;14
11;17;4;24;11;45;15;21;17;53;19;14
11;18;4;24;11;46;15;21;17;53;19;14
11;19;4;24;11;46;15;21;17;54;19;15
11;20;4;25;11;46;15;22;17;54;19;15
11;21;4;25;11;46;15;22;17;54;19;16
11;22;4;25;11;46;15;23;17;55;19;16
11;23;4;25;11;47;15;23;17;55;19;16
11;24;4;25;11;47;15;12;17;55;19;17
11;25;4;25;11;47;15;12;17;56;19;17
11;26;4;25;11;48;15;13;17;56;19;18
11;27;4;25;11;48;15;13;17;56;19;18
11;28;4;26;11;48;15;13;17;57;19;19
11;29;4;26;11;49;15;14;17;57;19;19
11;30;4;26;11;49;15;14;17;58;19;20
12;1;4;26;11;49;15;15;17;58;19;20
12;2;4;26;11;50;15;15;17;58;19;21
12;3;4;27;11;50;15;16;17;59;19;21
12;4;4;27;11;50;15;16;17;59;19;22
12;5;4;27;11;51;15;17;18;12;19;22
12;6;4;27;11;51;15;17;18;12;19;23
12;7;4;28;11;52;15;18;18;13;19;23
12;8;4;28;11;52;15;18;18;13;19;12
12;9;4;28;11;53;15;19;18;14;19;12
12;10;4;29;11;53;15;19;18;14;19;13
12;11;4;29;11;53;15;20;18;14;19;13
12;12;4;30;11;54;15;20;18;15;19;14
12;13;4;30;11;54;15;21;18;15;19;14
12;14;4;30;11;55;15;21;18;16;19;15
12;15;4;31;11;55;15;22;18;16;19;15
12;16;4;31;11;56;15;22;18;17;19;16
12;17;4;32;11;56;15;23;18;17;19;16
12;18;4;32;11;57;15;23;18;18;19;17
12;19;4;33;11;57;15;24;18;18;19;17
12;20;4;33;11;58;15;25;18;19;19;18
12;21;4;34;11;58;15;25;18;19;19;18
12;22;4;34;11;59;15;26;18;20;19;19
12;23;4;35;11;59;15;26;18;20;19;19
12;24;4;35;12;12;15;26;18;21;19;20
12;25;4;36;12;12;15;27;18;21;19;20
12;26;4;36;12;13;15;27;18;22;19;21
12;27;4;37;12;13;15;28;18;22;19;21
12;28;4;37;12;14;15;28;18;23;19;22
12;29;4;38;12;14;15;29;18;23;19;22
12;30;4;38;12;15;15;29;18;12;19;23
12;31;4;39;12;15;15;30;18;12;19;23
